ID,TIPO,CLASE,MARCA,LINEA,CILINDRAJE,TONELAJE,PASAJE,MODELOS,,,,,,,,,,,,,,,,,,,,,,,,
21457,"MOTOCICLETAS Y
MOTOCARROS","MOTOCARRO
ELECTRICO",YAKEY,SALAMANDRA SCORPION E-CAR MT,20000,0,0,810,927,1020,1020,1110,1200,1390,1390,1480,1575,1670,1850,1950,2040,2130,2320,2500,2590,2780,2960,3150,3430,3610,3800,4200
7859,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAKEY,SALAMANDRA SCORPION MT,225,0,0,990,1300,1390,1575,1760,1850,2130,2220,2500,2690,2960,3240,3610,3890,4260,4730,5100,5650,6210,6670,7320,7970,8710,9140,10500
7861,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAKEY,SALAMANDRA SCORPION MT,796,0,0,680,830,850,990,1020,1020,1130,1190,1350,1380,1530,1670,1750,1780,1970,2110,2300,2510,2700,2880,3090,3410,3730,3910,4200
7858,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAKEY,SALAMANDRA Tri0 MT,800,0,0,1440,1670,1820,1980,2130,2350,2640,2810,3000,3310,3560,3890,4240,4570,4840,5240,5660,6100,6560,7110,7660,8400,9110,9560,10500
7855,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAKEY,SALAMANDRA ULTRA E-CAR MT,"23,7999992",0,0,1910,2430,2520,2710,3000,3310,3550,3900,4380,4750,5160,5680,6210,6680,7330,7950,8560,9450,10260,11100,12210,13320,14750,15490,16800
7856,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAKEY,SALAMANDRA ULTRA MT,796,0,0,2210,2690,2840,3060,3440,3570,3860,4180,4470,4800,5120,5580,5950,6340,6870,7390,7930,8530,9230,9850,10590,11460,12880,13530,14700
32839,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,CXM 200B,200,,,309,460,556,650,650,740,740,830,927,927,1020,1110,1110,1200,1300,1300,1390,1480,1480,1575,1670,1670,1760,1850,2100
9087,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,DXB 150C MT,150,0,0,370,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2400,2520,3000
9086,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,DXB 200C MT,200,0,0,360,370,370,460,556,650,740,740,740,830,927,1020,1110,1200,1390,1575,1670,1850,1950,2130,2320,2500,2780,2920,3200
9088,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,FREEWAY 125 MT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,670,760,860,860,957,957,1050,1150,1246,1310,1400
9089,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,FROGGY 125 MT,125,0,0,300,400,500,500,535,556,690,710,810,916,1040,1180,1210,1340,1470,1585,1640,1780,1800,2030,2290,2410,2770,2900,3200
9091,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,HUSKY 150 MT,150,0,0,400,440,566,597,700,730,830,850,990,1110,1130,1290,1420,1575,1720,1860,1925,2050,2180,2340,2610,2780,3170,3330,3600
9090,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,HUSKY 200 MT,200,0,0,470,500,590,670,670,760,840,920,1010,1090,1260,1340,1500,1670,1850,2010,2100,2340,2510,2760,3100,3270,3600,3780,4500
9092,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,LINX 125 MT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1310,1400
9093,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAKIMA,RIDEX 125 AT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,577,670,760,760,860,860,957,957,1050,1150,1246,1340,1410,1500
32797,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,YAMAHA,200,200,,,774,890,890,980,980,1070,1070,1070,1160,1160,1250,1250,1340,1340,1340,1430,1430,1520,1520,1600,1600,1600,1690,1780,2000
27494,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,600,600,,,3050,3630,3920,4210,4470,4770,5220,5550,5930,6350,6750,7290,7810,8310,9010,9680,10390,11120,11980,12880,13830,14800,16550,17380,18900
28852,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,1000,1000,,,3350,4120,4590,4980,5460,6130,6610,7280,8040,8810,9670,10620,11580,12540,13790,15030,16370,17810,19440,21060,22980,25090,27290,28660,31500
23635,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,AC 150,153,0,0,540,540,620,620,620,710,800,890,980,980,1070,1160,1250,1340,1430,1520,1520,1600,1780,1960,1960,2140,2320,2440,2900
22115,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,AT115,115,0,0,450,560,570,690,690,700,800,820,920,940,1070,1190,1200,1320,1440,1540,1640,1740,1970,1980,2200,2430,2860,3000,3200
9095,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,AXIS AY 90 2T AT,90,0,0,430,530,540,630,630,640,750,750,850,850,980,1090,1090,1200,1310,1430,1540,1640,1820,1830,2040,2260,2660,2790,3000
7862,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,BEAR TRACKER YFM 250X 4X2 AT,230,0,0,1280,1490,1590,1700,1910,2120,2340,2540,2760,2970,3090,3420,3730,4040,4470,4890,5220,5630,6170,6700,7240,7880,8520,8950,9900
7863,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,BIG BEAR YFM 350F 4X4 MT,348,0,0,1560,1810,1940,2090,2240,2360,2530,2690,2970,3140,3420,3660,3860,4070,4400,4690,5150,5480,5930,6310,6760,7270,7860,8260,8900
7864,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,BREEZE YFA 125 4X2 AT,124,0,0,1310,1620,1630,1740,1920,2130,2240,2460,2820,3050,3270,3590,3930,4160,4570,4900,5240,5760,6220,6630,7380,8010,8960,9410,9900
24942,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,BWS (LINEA BASE ESTANDAR),125,0,0,550,600,600,620,650,680,780,800,960,1010,1040,1190,1310,1510,1630,1780,1970,2120,2270,2450,2620,2830,3070,3230,3900
9097,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,BWS 100 YW 2T AT,101,0,0,280,280,280,280,280,370,370,370,470,470,470,550,640,730,830,830,920,920,1010,1110,1200,1290,1390,1460,1800
9096,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,BWS 125 YW AT,125,0,0,560,710,710,830,860,890,990,1010,1170,1220,1370,1520,1540,1720,1860,2040,2190,2400,2640,2720,3030,3340,3860,4060,4300
9098,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,BWS X MOTARD YW AT,125,0,0,560,710,710,830,860,890,990,1010,1170,1220,1370,1520,1540,1720,1860,2040,2190,2400,2640,2720,3030,3340,3780,3970,4200
9099,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,CRUX S MT,106,0,0,310,400,400,400,400,530,550,570,700,700,800,820,950,1070,1190,1320,1420,1480,1620,1740,1890,2040,2170,2280,2400
24943,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,CRYPTON (LINEA BASE ESTANDAR),100,0,0,370,470,550,640,640,640,730,730,830,920,1010,1110,1200,1200,1290,1390,1480,1560,1650,1840,2030,2120,2310,2430,2900
22343,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,CRYPTON T 105 E,110,0,0,450,550,550,660,670,690,800,800,890,910,1040,1160,1170,1290,1400,1520,1640,1720,1950,1980,2190,2420,2830,2970,3000
9101,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,CRYPTON T110E MT,102,0,0,450,450,450,470,480,590,700,800,890,910,1040,1160,1170,1290,1400,1520,1640,1720,1950,1980,2190,2420,2830,2970,3000
9102,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,CRYPTON T115 MT,114,0,0,400,430,450,480,480,510,600,720,850,980,1090,1240,1370,1520,1650,1790,1950,2040,2300,2330,2610,2890,3390,3550,4000
9103,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,CYGNUS X AT,125,0,0,430,540,540,640,640,650,750,750,860,870,990,1100,1100,1220,1340,1450,1550,1660,1840,1860,2070,2290,2690,2830,3000
9104,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DRAGSTAR CLASSIC XVS 1100A MT,1063,0,0,2430,2870,3110,3310,3690,3950,4310,4770,5200,5630,6040,6450,6990,7430,8070,8670,9470,10170,11020,11940,12950,13980,15630,16410,17900
24944,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 100 (LINEA BASE ESTANDAR),100,0,0,550,670,700,800,820,850,980,980,1090,1120,1300,1420,1480,1620,1760,1900,2060,2180,2430,2510,2780,3060,3520,3700,4000
9111,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 100 2T MT,100,0,0,550,670,700,800,820,850,980,980,1090,1120,1300,1420,1480,1620,1760,1900,2060,2180,2430,2510,2780,3060,3520,3700,4000
9112,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 100 CALIBMATIC 2T MT,100,0,0,270,360,360,450,450,450,540,540,540,540,620,710,710,710,800,890,890,980,1160,1160,1340,1430,1600,1680,2000
24945,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 125 (LINEA BASE ESTANDAR),125,0,0,550,700,700,820,850,880,980,1000,1120,1180,1320,1480,1530,1650,1810,1960,2110,2230,2510,2590,2860,3140,3630,3810,4000
22428,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 125 D,125,0,0,580,700,720,850,880,880,1000,1030,1150,1180,1320,1420,1480,1620,1760,1900,2060,2180,2430,2510,2780,3060,3520,3700,4000
9109,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 125 DS MT,125,0,0,580,700,720,850,880,880,1000,1030,1150,1180,1320,1420,1480,1620,1760,1900,2060,2180,2430,2510,2780,3060,3520,3700,4000
9110,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 125 MT,125,0,0,550,700,700,820,850,880,980,1000,1120,1180,1320,1480,1530,1650,1810,1960,2110,2230,2510,2590,2860,3140,3630,3810,4000
24946,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 175 (LINEA BASE ESTANDAR),170,0,0,1050,1250,1340,1420,1540,1660,1760,1870,2070,2290,2490,2690,2900,3010,3230,3540,3860,4160,4480,4900,5220,5630,6060,6370,6900
9107,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 175 2T MT,171,0,0,1050,1250,1340,1420,1540,1660,1760,1870,2070,2290,2490,2690,2900,3010,3230,3540,3860,4160,4480,4900,5220,5630,6060,6370,6900
9106,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 175 CALIBMATIC 2T MT,171,0,0,630,710,800,800,890,980,1070,1250,1340,1430,1520,1690,1870,1960,2140,2410,2500,2670,2940,3300,3560,3830,4190,4400,5000
9108,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 175DS 2T MT,171,0,0,740,920,1010,1010,1200,1390,1390,1480,1560,1750,1840,2030,2210,2210,2400,2670,2850,3130,3410,3680,4050,4420,4880,5130,5900
9105,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT 200 MT,200,0,0,1290,1550,1660,1850,1960,2070,2280,2480,2680,2890,3010,3230,3530,3750,3960,4180,4410,4710,5040,5380,5700,6150,6960,7310,7900
40894,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,DT-175F,175,,,830,920,1010,1010,1200,1390,1390,1480,1560,1750,1840,2030,2210,2210,2400,2670,2850,3130,3410,3680,4050,4420,4880,5130,5900
9113,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FAZER 250 MT,249,0,0,920,1010,1110,1290,1390,1560,1750,1840,2120,2210,2490,2670,2950,3230,3590,3960,4330,4690,5160,5610,6170,6630,7280,7640,7900
9115,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FINO AF115S AT,113,0,0,310,310,340,360,390,390,420,420,440,470,590,710,840,970,1220,1560,1920,2080,2300,2360,2650,3020,3500,3670,4000
9117,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FRESH II MT,105,0,0,450,450,560,570,590,690,800,800,910,920,1090,1210,1230,1330,1460,1580,1700,1850,2060,2090,2320,2540,2870,3020,3200
9118,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FS 80 FURIA MT,80,0,0,190,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,370,390,500
24947,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ1 (LINEA BASE ESTANDAR),1000,0,0,3010,3690,3950,4300,4680,4930,5430,5800,6210,6730,7180,7770,8350,9030,9590,10240,10950,11650,12500,13280,14260,15490,17290,18150,20000
32497,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ15N (FZ),149,,,630,800,890,890,980,1070,1160,1250,1340,1520,1690,1870,2050,2230,2500,2670,2940,3210,3560,3920,4280,4630,5080,5340,5900
33317,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ15SFAZER,149,,,1656,1820,1900,2080,2170,2250,2330,2500,2590,2760,2850,3030,3110,3290,3460,3630,3810,4060,4230,4410,4670,4930,5100,5360,5900
24948,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ16 (LINEA BASE ESTANDAR),150,0,0,550,640,730,730,830,920,1010,1010,1200,1390,1480,1650,1840,1930,2210,2310,2490,2670,2950,3130,3410,3590,3870,4070,4300
9119,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ16 F16 MT,153,0,0,550,640,730,730,830,920,1010,1010,1200,1390,1480,1650,1840,1930,2210,2310,2490,2670,2950,3130,3410,3590,3870,4070,4300
9120,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ16 ST FAZER MT,153,0,0,550,640,730,730,830,920,1010,1010,1110,1290,1480,1560,1750,1930,2120,2310,2490,2670,2950,3130,3410,3590,3870,4070,4300
9121,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ1-N FAZER MT,998,0,0,3140,3860,4150,4500,4910,5180,5670,6070,6520,7060,7540,8160,8800,9450,10010,10660,11370,12080,12910,13920,14950,16210,18060,18960,21000
9122,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ1-S FAZER MT,1000,0,0,4210,5050,5570,6080,6600,7120,7740,8470,9190,10030,10850,11590,12310,13050,13990,14820,16080,17340,18790,20240,21800,23590,25450,26730,29400
24949,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ6 (LINEA BASE ESTANDAR),600,0,0,3240,3720,4080,4460,4730,5230,5710,6140,6860,7390,8090,8800,9390,10310,11280,12000,12780,13650,14690,15720,16770,18240,20130,21140,22800
9124,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ6 N FAZER MT,600,0,0,3240,3720,4080,4460,4730,5230,5710,6140,6860,7390,8090,8800,9390,10310,11280,12000,12780,13650,14690,15720,16770,18240,20130,21140,22800
9125,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ6R FAZER MT,600,0,0,3460,3970,4350,4760,5080,5570,6130,6580,7340,7940,8660,9440,10140,11200,12340,13320,14480,15700,16950,20640,22130,23870,26410,27730,29700
9126,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ6-S FAZER MT,600,0,0,3240,3740,4100,4500,4790,5270,5770,6220,6920,7470,8170,8840,9450,10330,11360,12160,13150,14140,15160,16190,17360,18740,20830,21870,23800
24950,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ8 (LINEA BASE ESTANDAR),780,0,0,3180,3700,3950,4210,4570,4970,5330,5750,6160,6660,7230,7760,8450,9110,9900,10600,11540,12430,13320,14340,15400,16730,18760,19700,20800
9127,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ8 N MT,779,0,0,3180,3700,3950,4210,4570,4970,5330,5750,6160,6660,7230,7760,8450,9110,9900,10600,11540,12430,13320,14340,15400,16730,18760,19700,20800
9128,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZ8S FAZER MT,779,0,0,3180,3680,3940,4320,4610,4990,5390,5920,6320,6840,7410,8030,8690,9470,10180,11000,11950,12910,13920,15020,16330,17670,19830,20820,22800
27351,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZN150D FZS,149,,,540,620,710,710,800,890,980,980,1070,1250,1430,1520,1690,1870,2050,2230,2410,2580,2940,3210,3480,3740,4100,4310,5000
9129,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,FZR 600 GENESIS MT,599,0,0,3610,4100,4480,4870,5150,5650,6170,6630,7280,7840,8570,9150,9970,10690,11520,12610,13590,14650,15900,17150,18450,20100,22160,23270,24800
31072,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,GPD150-A (NMAX),150,,,450,620,710,710,800,890,980,1070,1250,1430,1520,1690,1870,2050,2140,2320,2580,2760,3030,3300,3560,3920,4280,4500,5000
7871,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,GRIZZLY YFM 125A 4X4 AT,124,0,0,1170,1380,1490,1590,1710,1910,2130,2340,2550,2760,2990,3110,3430,3740,4060,4390,4700,5130,5440,5860,6400,6920,7470,7840,8900
7870,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,GRIZZLY YFM 300F 4X2 AT,287,0,0,1080,1340,1520,1600,1780,1960,2140,2410,2670,2940,3210,3480,3830,4280,4720,5170,5610,6150,6770,7480,8110,8820,9710,10200,10900
7869,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,GRIZZLY YFM 350F 4X4 AT,348,0,0,1670,2030,2210,2400,2670,2950,3230,3500,3870,4240,4600,4970,5520,6080,6720,7180,7730,8200,9300,10220,11140,12160,13530,14210,14900
7868,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,GRIZZLY YFM 450F 4X4 AT,421,0,0,2050,2400,2670,2950,3230,3500,3870,4240,4690,5160,5610,6260,6810,7550,8100,8650,9210,9940,10410,11420,12430,13530,14820,15560,16800
7867,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,GRIZZLY YFM 660F 4X4 MT,660,0,0,2320,2820,3110,3290,3630,3940,4260,4650,5090,5440,5930,6380,7020,7490,8110,8760,9400,10180,11000,11920,12890,13990,15640,16420,17900
7866,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,YAMAHA,GRIZZLY YFM 700F 4X4 AT,686,0,0,2740,3290,3610,3930,4340,4560,5030,5520,5990,6600,7100,7660,8410,9200,9940,10710,11600,12600,13690,15030,16330,17760,19210,20170,22100
7865,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,GRIZZLY YFM 700F CAMOUFLAGE 4X4 AT,686,0,0,3560,4090,4470,4870,5300,5800,6360,6800,7460,8170,8980,9680,10640,11600,12620,13650,14680,15580,16880,18410,19990,22080,25530,26810,28700
29749,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,GSX1300RL1,950,,,4680,5740,6120,6580,6950,7410,7880,8430,8890,9540,10100,10750,11490,12230,12970,13810,14730,15570,16680,17700,18900,20200,21770,22870,25200
9131,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,JOG CY50 2T AT,49,0,0,190,280,280,280,280,280,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,390,500
9132,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,JUPITER MX 135 MT,135,0,0,400,500,500,600,600,700,700,790,920,1020,1020,1120,1240,1330,1430,1600,1700,1790,1900,2650,2960,3200,3600,3780,4000
9134,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,LB 50 CHAPPY 2T AT,49,0,0,180,270,270,360,360,360,450,450,450,540,540,620,620,710,710,800,800,800,800,800,890,980,980,1030,1100
9133,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,LB 80 CHAPPY AT,72,0,0,190,280,280,280,280,280,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,390,500
24951,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,LIBERO 125 (LINEA BASE ESTANDAR),125,0,0,370,370,370,370,370,470,550,640,730,730,730,830,920,1010,1110,1200,1390,1480,1560,1650,1840,2030,2120,2230,2300
9135,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,LIBERO 125 RV MT,124,0,0,400,500,500,500,620,640,770,800,900,990,1110,1240,1330,1390,1520,1660,1810,1940,2090,2240,2420,2690,2970,3120,3300
9137,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,LIBERO YD MT,106,0,0,310,400,400,400,430,550,570,600,700,700,800,820,950,1070,1190,1320,1420,1450,1590,1740,1860,2020,2170,2280,2400
27456,MOTOCICLETAS Y MOTOCARROS,MOTOCICLETA,YAMAHA,"LINEAS Y CILINDRAJES NO INCLUIDAS ANTERIORES A
1994",1,,,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MAJESTY YP 400 AT,395,0,0,2220,2570,2750,3030,3560,3850,4150,4500,5050,5390,5900,6490,6900,7700,8390,9020,9800,10630,11460,13080,14390,15520,17480,18360,19800
29947,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MAXIM,700,,,1620,2040,2040,2220,2410,2500,2690,2870,3060,3240,3520,3610,3980,4170,4540,4730,5000,5370,5740,6020,6490,6950,7510,7880,8400
9139,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MIO 115 AT,114,0,0,430,540,540,640,640,650,750,750,860,870,990,1100,1110,1220,1340,1450,1560,1660,1850,1860,2080,2300,2710,2850,3000
9140,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MJ50 TOWNY 2T AT,50,0,0,180,270,270,270,270,360,360,360,450,450,450,540,540,620,620,710,710,800,800,800,800,890,980,1030,1100
28675,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MONSTER 900,1700,,,4590,5350,5700,6150,6590,7040,7400,7930,8470,9000,9450,10160,10870,11580,12210,13010,13900,14700,15680,16750,17730,18980,20490,21520,22800
9144,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MT 07A MT,689,0,0,2860,3520,3950,4220,4500,4890,5220,5600,5960,6420,6900,7380,7970,8480,9090,9770,10670,11450,12310,13200,14240,15250,16900,17740,18800
9141,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MT 09 TRACER MT,847,0,0,2980,3500,3770,4150,4600,4970,5520,6080,6630,7370,8010,8750,9570,10590,11600,12700,14000,15380,16940,18600,20350,22370,23750,24940,26700
9142,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MT 1 MT,1670,0,0,1600,2000,2140,2380,2570,2740,3060,3270,3650,3930,4310,4640,5110,5470,5720,6060,6590,7120,7700,8360,9070,9810,10810,11360,12600
9145,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MT 3 MT,660,0,0,2620,3340,3750,4000,4290,4650,4940,5330,5620,6030,6490,6890,7450,7890,8450,9020,9810,10520,11230,11980,12860,13930,15650,16430,17900
9143,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MT 9 MT,847,0,0,2700,3230,3500,3770,4150,4600,4970,5520,6080,6630,7370,8100,8930,9850,10770,11880,13080,14370,15740,17310,18880,19980,21540,22620,24800
2320603,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MTN1000 (MT10),998,,,7600,8810,9500,10300,11090,11980,12970,14060,15150,16340,17620,19110,20590,22280,24060,25940,28020,30290,32670,35240,38120,41180,44450,48010,51500
2680603,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,MTN320 (MT03),321,,,2400,2770,2970,3170,3470,3760,4060,4360,4650,5050,5450,5940,6440,6930,7430,8020,8710,9410,10100,10990,11780,12770,13760,14900,15800
22062,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,NEXT 115,115,0,0,450,560,570,690,690,700,800,820,920,940,1070,1190,1200,1320,1440,1540,1640,1740,1970,1980,2200,2430,2860,3000,3200
24952,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,NEXT 115 (LINEA BASE ESTANDAR),115,0,0,450,560,570,690,690,700,800,820,920,940,1070,1190,1200,1320,1440,1540,1640,1740,1970,1980,2200,2430,2860,3000,3200
9146,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,NEXT 115 AT,113,0,0,430,540,540,640,640,650,750,750,860,870,990,1100,1110,1220,1330,1440,1540,1640,1830,1830,2050,2260,2670,2810,3000
31073,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,N-MAX GPD150,155,,,730,830,920,1010,1010,1200,1390,1480,1650,1750,2030,2210,2400,2570,2950,3230,3500,3770,4150,4600,4970,5520,6080,6390,6900
9147,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,NOUVO 115 AT,114,0,0,430,540,550,640,650,650,750,760,870,870,990,1100,1120,1230,1350,1460,1560,1670,1860,1870,2080,2300,2720,2860,3000
9148,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,PW 80 AT,79,0,0,10,30,40,50,60,70,80,80,90,90,100,100,120,190,190,190,190,190,280,280,280,280,280,290,300
4540603,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RADIAN 600,600,,,3300,3760,4080,4360,4750,5150,5540,6040,6440,7030,7520,8120,8810,9500,10300,11090,11980,12970,13960,15050,16340,17620,19010,20490,21800
9149,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RAIDER S 1800 MT,1854,0,0,1840,2090,2280,2530,2750,3060,3310,3660,3930,4350,4720,5200,5620,6050,6650,7250,7880,8580,9350,10170,11050,12000,13020,13670,14900
